2026-02-04T18:41:43.536969Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ where patient0_.voided=0
2026-02-04T18:41:45.913200Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage OrderTemplates'
2026-02-04T18:41:45.913471Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.913478Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Patient Relationships Dashboard'
2026-02-04T18:41:45.913627Z	  496 Query	set session transaction read only
2026-02-04T18:41:45.913758Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.913861Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Appointment Types'
2026-02-04T18:41:45.913992Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Patient Chart Forms Dashboard'
2026-02-04T18:41:45.914142Z	  496 Query	commit
2026-02-04T18:41:45.914305Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: stockmanagement.stockoperations.mutate'
2026-02-04T18:41:45.914451Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: CheckOut Patient'
2026-02-04T18:41:45.914658Z	  496 Query	set session transaction read write
2026-02-04T18:41:45.914765Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add People'
2026-02-04T18:41:45.914893Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: hrsreports.reports'
2026-02-04T18:41:45.914951Z	  496 Query	SET autocommit=1
2026-02-04T18:41:45.915142Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Order Set Attribute Types'
2026-02-04T18:41:45.915221Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: Cancel Active Visit'
2026-02-04T18:41:45.915475Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.915570Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage HL7 Messages'
2026-02-04T18:41:45.915651Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: CheckIn Patient'
2026-02-04T18:41:45.915721Z	  496 Query	set session transaction read only
2026-02-04T18:41:45.915815Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.915923Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Order Types'
2026-02-04T18:41:45.916009Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Patient Chart Summary'
2026-02-04T18:41:45.916263Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View HL7 Inbound Queue'
2026-02-04T18:41:45.916362Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: Mark Patient As Alive/Dead'
2026-02-04T18:41:45.916568Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: stockmanagement.stockItems.dispense.qty'
2026-02-04T18:41:45.916698Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: Register Patient'
2026-02-04T18:41:45.916940Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Test Flags'
2026-02-04T18:41:45.917020Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View and Configure Exemption'
2026-02-04T18:41:45.917221Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Appointment Specialities'
2026-02-04T18:41:45.917354Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Test Results Dashboard'
2026-02-04T18:41:45.917565Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Visit Types'
2026-02-04T18:41:45.917643Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Clinical Consultation Dashboard'
2026-02-04T18:41:45.917688Z	  496 Query	commit
2026-02-04T18:41:45.917836Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Cohort Definitions'
2026-02-04T18:41:45.918299Z	  496 Query	set session transaction read write
2026-02-04T18:41:45.918514Z	  496 Query	SET autocommit=1
2026-02-04T18:41:45.919173Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.919320Z	  496 Query	set session transaction read only
2026-02-04T18:41:45.919461Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.919748Z	  496 Query	commit
2026-02-04T18:41:45.920319Z	  496 Query	set session transaction read write
2026-02-04T18:41:45.920417Z	  496 Query	SET autocommit=1
2026-02-04T18:41:45.920827Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.920927Z	  496 Query	set session transaction read only
2026-02-04T18:41:45.921018Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.921120Z	  496 Query	commit
2026-02-04T18:41:45.921279Z	  496 Query	set session transaction read write
2026-02-04T18:41:45.921354Z	  496 Query	SET autocommit=1
2026-02-04T18:41:45.921542Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.921616Z	  496 Query	set session transaction read only
2026-02-04T18:41:45.921685Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.922668Z	  496 Query	commit
2026-02-04T18:41:45.922887Z	  496 Query	set session transaction read write
2026-02-04T18:41:45.923003Z	  496 Query	SET autocommit=1
2026-02-04T18:41:45.923439Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.923618Z	  496 Query	set session transaction read only
2026-02-04T18:41:45.923846Z	  496 Query	SET autocommit=0
2026-02-04T18:41:45.924099Z	  496 Query	commit
2026-02-04T18:41:45.924679Z	  496 Query	set session transaction read write
2026-02-04T18:41:45.924759Z	  496 Query	SET autocommit=1
2026-02-04T18:41:45.925014Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Admission Locations'
2026-02-04T18:41:45.925073Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Patient Chart Order Dashboard'
2026-02-04T18:41:45.925356Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add HL7 Source'
2026-02-04T18:41:45.925548Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View OrderTemplates'
2026-02-04T18:41:45.925643Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Patient Chart Conditions Dashboard'
2026-02-04T18:41:45.928181Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add Patients'
2026-02-04T18:41:45.928553Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Encounter Roles'
2026-02-04T18:41:45.928730Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Forms'
2026-02-04T18:41:45.929009Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Concept Datatypes'
2026-02-04T18:41:45.929540Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Reopen Cashier Bills'
2026-02-04T18:41:45.930025Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Concept Classes'
2026-02-04T18:41:45.930376Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Order Types'
2026-02-04T18:41:45.930723Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Field Types'
2026-02-04T18:41:45.931322Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Concept Sources'
2026-02-04T18:41:45.931543Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Relationship Types'
2026-02-04T18:41:45.931589Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Lab Manifest'
2026-02-04T18:41:45.931732Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View HL7 Inbound Exception'
2026-02-04T18:41:45.931850Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Laboratory Dashboard'
2026-02-04T18:41:45.931979Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: View Cashier Reports'
2026-02-04T18:41:45.932103Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Test Order Form'
2026-02-04T18:41:45.932202Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3 : View Mortuary Reports'
2026-02-04T18:41:45.932351Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: ncd.app.home'
2026-02-04T18:41:45.932450Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Identifier Types'
2026-02-04T18:41:45.932646Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Patient Dashboard - View Visits Section'
2026-02-04T18:41:45.932738Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: vdot.vdot'
2026-02-04T18:41:45.932860Z	  497 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Bed Tags'
2026-02-04T18:41:45.933013Z	  498 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3: View Linkage services Dashboard'
